timestamp,left_eye_openness,right_eye_openness,blink_detected,blink_rate,quality_score,baseline_openness,confidence,blink_duration,saccade_detected,saccade_rate,saccade_amplitude,saccade_velocity,microsaccade_detected,microsaccade_rate,fatigue_blink_rate_score,fatigue_blink_duration_score,fatigue_eye_openness_score,fatigue_yawn_score,fatigue_gaze_drift_score,fatigue_head_slouch_score,overall_fatigue_score,fatigue_level,yawn_detected
2025-08-06T14:01:20.149849,0.12559952483667852,0.12943319871324385,False,0,1.0,0.0,0.9,0.0,False,0,0.0,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:01:20.236124,0.12093846360116182,0.12817371408115352,False,0,1.0,0.0,0.9,0.0,False,0,7.922259109677849e-05,0.0009018124819590146,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:01:20.321184,0.1199263792845867,0.12575947848438235,False,0,1.0,0.0,0.9,0.0,False,0,0.0009583332906155554,0.01122475859591279,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:01:20.367731,0.1180925664474354,0.1253376244174188,False,0,1.0,0.0,0.9,0.0,True,0,0.0010096582474335022,0.021791194764960314,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:01:20.452604,0.11746774502653098,0.12535390868405977,False,0,1.0,0.0,0.9,0.0,False,0,0.0006296934079579864,0.007389830945080621,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:01:20.537054,0.11761045015794422,0.12435453031706054,False,0,1.0,0.0,0.9,0.0,False,0,0.0007871910816496971,0.009315862587862534,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:01:20.581829,0.11640307431112629,0.12247264294879762,False,0,1.0,0.0,0.9,0.0,False,0,0.0009186231259203196,0.020883498834899376,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:01:20.672076,0.11603380957473564,0.12212812111430457,False,0,1.0,0.0,0.9,0.0,False,0,0.00029157015704439984,0.0032080151620934136,True,275.0274608632837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:01:20.715040,0.1162190616512546,0.12247820987884189,False,0,1.0,0.0,0.9,0.0,False,0,0.0005757671359130412,0.013598031483029432,False,250.70281158504937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:01:20.758406,0.11533526641538697,0.12253559651929452,False,0,1.0,0.0,0.9,0.0,False,0,0.00030694137971939306,0.006991525142678693,False,229.63990648628229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
