timestamp,left_eye_openness,right_eye_openness,blink_detected,blink_rate,quality_score,baseline_openness,confidence,blink_duration,saccade_detected,saccade_rate,saccade_amplitude,saccade_velocity,microsaccade_detected,microsaccade_rate,fatigue_blink_rate_score,fatigue_blink_duration_score,fatigue_eye_openness_score,fatigue_yawn_score,fatigue_gaze_drift_score,fatigue_head_slouch_score,overall_fatigue_score,fatigue_level,yawn_detected
2025-08-06T14:22:09.085465,0.21658144277703828,0.21500202222585388,False,0,1.0,0.0,0.9,0.0,False,0,0.0,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:22:09.131187,0.21537905669808247,0.21970023413018497,False,0,1.0,0.0,0.9,0.0,False,0,0.0006119799052802534,0.013362502158531266,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:22:09.193487,0.21544588087442612,0.2198357260232041,False,0,1.0,0.0,0.9,0.0,False,0,1.590612123518957e-05,0.0003601627541149699,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:22:09.223580,0.20958244378567203,0.22202913143314226,False,0,1.0,0.0,0.9,0.0,True,0,0.003470256749513601,0.08843859112237679,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:22:09.296929,0.20723168443394765,0.22430778918147126,False,0,1.0,0.0,0.9,0.0,False,0,0.003149199404327697,0.03735713845666534,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:22:09.340066,0.20461016650240726,0.22918157981072457,False,0,1.0,0.0,0.9,0.0,False,0,0.001548106673539301,0.03634385799504416,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:22:09.402486,0.20245688596526232,0.23245037831277537,False,0,1.0,0.0,0.9,0.0,False,0,0.00029955465200291666,0.006905056002871235,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:22:09.427885,0.20119206436557305,0.23498867517395017,False,0,1.0,0.0,0.9,0.0,False,0,0.0001285187828862362,0.002911877944764866,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:22:09.472027,0.2005081964023819,0.23681578475678333,False,0,1.0,0.0,0.9,0.0,False,0,0.00012688106828326893,0.002897214661023638,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:22:09.728806,0.19894529929110788,0.2379501337634666,False,0,1.0,0.0,0.9,0.0,False,0,0.0011961966348601862,0.004642991831734639,True,200.2520395557439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
