timestamp,left_eye_openness,right_eye_openness,blink_detected,blink_rate,quality_score,baseline_openness,confidence,blink_duration,saccade_detected,saccade_rate,saccade_amplitude,saccade_velocity,microsaccade_detected,microsaccade_rate,fatigue_blink_rate_score,fatigue_blink_duration_score,fatigue_eye_openness_score,fatigue_yawn_score,fatigue_gaze_drift_score,fatigue_head_slouch_score,overall_fatigue_score,fatigue_level,yawn_detected
2025-08-06T14:12:10.013352,0.1366000102088218,0.1486440508793181,False,0,1.0,0.0,0.9,0.0,False,0,0.0,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:12:10.216437,0.13715437585901846,0.15586181461553275,False,0,1.0,0.0,0.9,0.0,False,0,7.443655443457992e-05,0.0008402261113714382,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:12:10.279359,0.13852544159756894,0.1648396256477012,False,0,1.0,0.0,0.9,0.0,False,0,0.0005037059524215215,0.0028796033822360246,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:12:10.364450,0.14305710960020704,0.18122747506813228,False,0,1.0,0.0,0.9,0.0,True,0,0.014670428180852896,0.16754133407574898,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:12:10.407275,0.14722804750410523,0.1887858730620089,False,0,0.98,0.0,0.9,0.0,False,0,0.009890414706378426,0.23390435949198127,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:12:10.453029,0.15114335601900128,0.19376212681633848,False,0,1.0,0.0,0.9,0.0,False,0,0.004468119642848016,0.1000520641852554,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:12:10.554390,0.1535689886640618,0.19950445265959854,False,0,1.0,0.0,0.9,0.0,False,0,0.0037177552682901285,0.04360947339621264,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:12:10.664122,0.15324550815303883,0.19986883824048043,False,0,1.0,0.0,0.9,0.0,False,0,0.0031995720651106837,0.03618902977370224,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:12:10.709723,0.15306438014109935,0.20278755270585977,False,0,1.0,0.0,0.9,0.0,True,347.6477938246015,0.012379748314702597,0.14644874554824855,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:12:10.752863,0.15129301105455012,0.19485922475346554,False,0,0.98,0.0,0.9,0.0,False,308.83503116474793,0.015172644038266047,0.34971881003168326,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,False
2025-08-06T14:12:10.800916,0.14756950756356235,0.1905525882722834,False,0,1.0,0.0,0.9,0.0,False,277.3400690654998,0.006355543358024931,0.14405183909786115,False,0,0.0,0.0,0.0,0.0,0.08029547482416044,0.0041514093758471815,0.008444688420000762,Normal,False
2025-08-06T14:12:10.903400,0.14273627490751115,0.18572750739844493,False,0,1.0,0.0,0.9,0.0,False,231.34361054281922,0.006265603102398131,0.07283366818580148,False,0,0.0,0.0,0.0,0.0,0.08800931028526379,0.002691352277485223,0.0090700662562749,Normal,False
2025-08-06T14:12:10.969667,0.13710300618180002,0.1847661710667358,False,0,0.98,0.0,0.9,0.0,False,198.39964176496974,0.0121577902841286,0.1411630792438274,False,0,0.0,0.0,0.0,0.0,0.10597683055469592,0.0032900102739842445,0.010926684082868017,Normal,False
2025-08-06T14:12:11.013574,0.1307044929121089,0.17607374761943528,False,0,0.96,0.0,0.9,0.0,True,277.22840162376826,0.01564485668278022,0.35194982415195797,False,0,0.0,0.0,0.0,0.0,0.1460839843476538,0.011942741963277525,0.015802672631093133,Normal,False
2025-08-06T14:12:11.056257,0.1259695508664756,0.17097480546527932,False,0,1.0,0.0,0.9,0.0,False,260.40956380109975,0.009311326937404926,0.2220471209368972,False,0,0.0,0.0,0.0,0.0,0.185802024872624,0.029844546964463516,0.021564657183708754,Normal,False
2025-08-06T14:12:11.164885,0.11939740141322935,0.1683574753530263,False,0,1.0,0.0,0.9,0.0,False,231.37257257527216,0.009492713921061414,0.10942004410833243,False,0,0.0,0.0,0.0,0.0,0.22636258678151802,0.05811437372083235,0.02844769605023504,Normal,False
2025-08-06T14:12:11.229724,0.11922552988036861,0.15385524210825752,False,0,0.98,0.0,0.9,0.0,False,208.01382029483847,0.020944632883674843,0.23975829205145407,False,0,0.0,0.0,0.0,0.0,0.2777789793955468,0.2,0.047777897939554684,Normal,False
2025-08-06T14:12:11.272589,0.1157668360400046,0.14759580948874867,False,0,0.96,0.0,0.9,0.0,False,198.30344279437028,0.01984365954758772,0.4683650374503971,False,0,0.0,0.0,0.0,0.0,0.34310887366878057,0.2,0.054310887366878065,Normal,False
2025-08-06T14:12:11.326671,0.10751170744557614,0.14673269489046228,False,0,0.94,0.0,0.9,0.0,True,251.93120746328646,0.009890482226450113,0.22004810691821397,False,0,0.0,0.0,0.0,0.0,0.4197245274303837,0.2,0.06197245274303838,Normal,False
2025-08-06T14:12:11.411205,0.10125509896973317,0.13929709486705466,False,0,0.99,0.14571889818103126,0.9,0.0,False,230.98200161631624,0.00845420878976481,0.09786094435634919,False,0,0.0,0.0,0.0,0.0,0.49458146508524303,0.2,0.0694581465085243,Normal,False
2025-08-06T14:12:11.491514,0.09990000361654663,0.13592500233707686,False,0,0.97,0.14562682519113607,0.9,0.0,False,213.15128756864303,0.012700662432438534,0.14610372056221266,False,0,0.0,0.0,0.0,0.0,0.5710066874851771,0.2,0.07710066874851772,Normal,False
2025-08-06T14:12:11.575781,0.09050941173631499,0.13422994374286076,False,0,0.95,0.1454954165763686,0.9,0.0,False,198.2437431982723,0.00818038561906936,0.09661267140734667,False,0,0.0,0.0,0.0,0.0,0.6428735035381916,0.2,0.08428735035381917,Normal,False
2025-08-06T14:12:11.681457,0.10411684312402776,0.12660887377919294,False,0,1.0,0.14523011438375852,0.9,0.0,True,229.74829394767954,0.0062364388059356944,0.06554258223540263,False,0,0.0,0.0,0.0,0.0,0.65096842475604,0.2,0.085096842475604,Normal,False
2025-08-06T14:12:11.748248,0.09099059053087111,0.11588063587994206,False,0,1.0,0.14477133264813655,0.9,0.0,False,216.77804550045016,0.006243836172016675,0.07991378667612899,False,0,0.0,0.0,0.0,0.0,0.642309869557394,0.2,0.08423098695573941,Normal,False
2025-08-06T14:12:11.793461,0.09096505758954551,0.11409756895266729,False,0,0.98,0.14416542278624792,0.9,0.0,False,210.33136573592338,0.008741195092770082,0.20609245542300278,False,0,0.0,0.0,0.0,0.0,0.6294294450434845,0.2,0.08294294450434846,Normal,False
2025-08-06T14:12:11.878436,0.09420789518462917,0.11216284197825244,False,0,0.96,0.1434272397452454,0.9,0.0,False,198.1452355052038,0.012731342330007658,0.14513115033312887,False,0,0.0,0.0,0.0,0.0,0.6156811486541077,0.07528052522931533,0.06909616738834232,Normal,False
2025-08-06T14:12:11.923342,0.10019502863429976,0.11215614853861211,False,0,0.94,0.14254352677388782,0.9,0.0,False,192.68850505414625,0.024939061552338042,0.5818204379990303,False,0,0.0,0.0,0.0,0.0,0.6114968018867267,0.04536348347570218,0.06568602853624289,Normal,False
2025-08-06T14:12:11.966428,0.10162345289139121,0.11302406306266703,False,0,0.9199999999999999,0.14146438580236126,0.9,0.0,False,187.37272064621183,0.013280910966447798,0.30065511987637833,False,0,0.0,0.0,0.0,0.0,0.6156902368652526,0.03600857015836311,0.06516988070236157,Normal,False
2025-08-06T14:12:12.035508,0.11074658617953641,0.11766534067113073,False,0,0.8999999999999999,0.14033406353991543,0.9,0.0,True,218.89213098479823,0.013918814974708028,0.31971555881290575,False,0,0.0,0.0,0.0,0.0,0.6253069202752242,0.057318257483616124,0.06826251777588403,Normal,False
2025-08-06T14:12:12.097409,0.12096472693267038,0.12881201900479683,False,0,0.8799999999999999,0.13929571129971563,0.9,0.0,False,207.8907278732149,0.013840532095847234,0.15899178666785468,False,0,0.0,0.0,0.0,0.0,0.6390255035658652,0.2,0.08390255035658653,Normal,False
2025-08-06T14:12:12.142042,0.15077714709019188,0.14528122865189064,False,0,0.8599999999999999,0.13834473058064956,0.9,0.7345609664916992,False,202.9980781756987,0.02626846388364549,0.6291854535441878,False,0,0.0,0.0,0.0,0.0,0.6601641235865074,0.2,0.08601641235865075,Normal,False
2025-08-06T14:12:12.225783,0.16352566680413594,0.15768032744227928,False,0,0.8399999999999999,0.13751048303829186,0.9,0.0,False,193.63574178950552,0.01306918184205173,0.1524173050559439,False,0,0.0,0.0,0.0,0.0,0.677381427495813,0.2,0.0877381427495813,Normal,False
2025-08-06T14:12:12.267358,0.19972172228905752,0.19565498258208375,False,0,0.8199999999999998,0.13678713201380716,0.9,0.0,False,189.18981322831905,0.023392339227358238,0.5355248673158176,False,0,0.0,0.0,0.0,0.0,0.6100550101962932,0.21434195041656495,0.08243969606128582,Normal,False
2025-08-06T14:12:12.311791,0.21155684872039493,0.23200903475805534,False,0,0.8699999999999999,0.13616913268130176,0.9,0.0,True,215.75217707768036,0.008808647949505826,0.2009777804147487,False,0,0.0,0.0,0.0,0.0,0.5232202889525065,0.25616186261177065,0.07793821515642771,Normal,False
2025-08-06T14:12:12.365604,0.22108014863984624,0.2527541959783349,False,0,0.9199999999999999,0.1356274329776662,0.9,0.0,False,211.08263856461556,0.007063987623527279,0.1640423638419343,False,0,0.0,0.0,0.0,0.0,0.43560561576877854,0.2941779732704163,0.07297835890391949,Normal,False
2025-08-06T14:12:12.447961,0.22933378422492387,0.26444318234449316,False,0,0.97,0.1351463256822017,0.9,0.0,False,202.2182473622549,0.00485290168505661,0.05563844167670672,False,0,0.0,0.0,0.0,0.0,0.351284308075068,0.3319056391716003,0.06831899472466683,Normal,False
2025-08-06T14:12:12.529679,0.23384276545322413,0.2760713133604681,False,0,1.0,0.1347227811744997,0.9,0.0,False,194.0659312331428,0.006840536634551754,0.07841164170154892,False,0,0.0,0.0,0.0,0.0,0.2895600413233895,0.3668355107307434,0.06563955520541329,Normal,False
2025-08-06T14:12:12.584565,0.24085878507753972,0.27178578826421085,False,0,1.0,0.13436554778215745,0.9,0.0,False,190.31383712551303,0.000252993415006808,0.00592711440840482,False,0,0.0,0.0,0.0,0.0,0.2313010926593769,0.39915670156478883,0.06304577942241657,Normal,False
2025-08-06T14:12:12.677391,0.2397563116093147,0.271217717659183,False,0,1.0,0.13409456288337768,0.9,0.0,False,183.1356351741143,0.0009987912135211625,0.01154726972087617,True,46.95039335175095,0.0,0.0,0.0,0.0,0.17858384725233473,0.4270604014396667,0.06056442486920015,Normal,False
2025-08-06T14:12:12.755421,0.23127618123931176,0.265717370828073,False,0,1.0,0.13390551405348225,0.9,0.0,True,201.69143163067673,0.005935165835243112,0.0686207423428393,False,45.413932227812936,0.0,0.0,0.0,0.0,0.13012355310616128,0.4508157610893249,0.05809393141954862,Normal,False
2025-08-06T14:12:12.830120,0.20708906818410294,0.22018124365040403,False,0,0.98,0.13379430448902696,0.9,0.0,False,194.67294333880048,0.02661653511382007,0.31019127450412887,False,43.985737656780906,0.0,0.0,0.0,0.0,0.10399963778522736,0.4117254586835409,0.051572509646876825,Normal,False
2025-08-06T14:12:12.873716,0.17406643390387055,0.18263983244689475,False,0,0.96,0.1337615413512435,0.9,0.0,False,191.3365291405154,0.0446789109124381,1.0402272259543868,False,43.3029287841137,0.0,0.0,0.0,0.0,0.13047121688080132,0.43787066936492913,0.056834188624573054,Normal,False
2025-08-06T14:12:12.918053,0.14637601872600806,0.16259998854081043,False,0,0.94,0.13380330231879822,0.9,0.0,False,188.0883683690791,0.021713300742476842,0.5007350250849397,False,42.63666390761506,0.0,0.0,0.0,0.0,0.1976177829713428,0.4066786885261536,0.060429647149749646,Normal,False
2025-08-06T14:12:13.024791,0.12610415555450077,0.14020675776766017,False,0,0.9199999999999999,0.13376353936642882,0.9,0.0,False,181.90377955704102,0.02017161187240222,0.23249886606374345,False,41.361408973447226,0.0,0.0,0.0,0.0,0.28483248058699284,0.36666127443313595,0.06514937550201289,Normal,False
2025-08-06T14:12:13.088979,0.1079833570750273,0.1430582806265816,False,0,0.8999999999999999,0.13367416987529324,0.9,0.0,True,198.2063136906779,0.03198626968943345,0.373345296464882,False,40.17514929492248,0.0,0.0,0.0,0.0,0.3984639026078559,0.3124632716178894,0.07109271742257453,Normal,False
2025-08-06T14:12:13.132383,0.1047764115388062,0.1689754323338993,False,0,0.8799999999999999,0.13361138086716498,0.9,0.0,False,195.10017372680167,0.025013439262743936,0.5765834332839663,False,39.599881983155065,0.0,0.0,0.0,0.0,0.5251515178198478,0.24852949380874634,0.07736810116285942,Normal,False
2025-08-06T14:12:13.243941,0.10340577625805839,0.18788719373501048,False,0,0.9299999999999999,0.1335738433178937,0.9,0.0,False,191.7105120044001,0.008573770886908869,0.17521439059659627,False,38.9705544632251,0.0,0.0,0.0,0.0,0.6325897459895118,0.2,0.08325897459895118,Normal,False
2025-08-06T14:12:13.305397,0.10525350176381842,0.19701399642282028,False,0,0.98,0.1335698486317192,0.9,0.0,False,183.6368166444579,0.007712173962418159,0.06227525946919242,False,37.46395282599438,0.0,0.0,0.0,0.3333333333333333,0.7228676200886197,0.2,0.14228676200886198,Normal,True
